Name,Artist,Times
Luciana,1350,362
Luciana,-1,2087
Luciana,12877,2641
Luciana,928,561
Luciana,1358,2993
Luciana,3636,494
Luciana,8163,239
Luciana,707,2851
Luciana,9511,207
Luciana,943,228
Luciana,930,193
Luciana,1257,231
Luciana,724,226
Luciana,7930,250
Luciana,163,318
Luciana,6273,175
Luciana,919,193
Luciana,3476,268
Luciana,841,242
Luciana,1339,216
Luciana,937,583
Luciana,14530,1541
Luciana,227,197
Luciana,9512,241
Luciana,5694,301
Luciana,7042,704
Luciana,5841,202
Lucilia,1423,1125
Lucilia,4156,2601
Lucilia,12587,4215
Lucilia,-1,3715
Lucilia,16775,4178
Lucilia,13064,1953
Lucilia,8006,2201
Lucilia,5102,2467
Lucilia,7701,3900
Lucilia,16272,2583
Lucilia,152,771
Lucilia,9831,3461
Lucilia,-1,3198
Lucilia,1273,0
Lucy,3681,153
Lucy,2475,247
Lucy,11042,135
Lucy,4356,173
Lucy,11768,310
Lucy,1979,204
Lucy,3780,110
Lucy,512,164
Lucy,631,197
Lucy,727,200
Lucy,2473,91
Lucy,4520,114
Lucy,-1,280
Lucy,6126,98
Lucy,917,193
Lucy,1412,137
Lucy,1202,102
Lucy,2491,252
Lucy,1360,270
Lucy,2493,210
Lucy,5639,101
Lucy,1221,119
Lucy,1533,101
Lucy,1889,128
Lucy,163,147
Lucy,859,161
Lucy,2375,378
Lucy,2698,167
Lucy,15915,181
Lucy,959,125
Lucy,1513,164
Lucy,220,92
Lucy,841,175
Lucy,559,103
Lucy,3430,95
Lucy,15917,133
Lucy,4662,144
Lucy,882,165
Lucy,2026,167
Lucy,735,309
Lucy,-1,259
Lucy,562,122
Lucy,961,155
Lucy,17135,172
Lucy,3417,151
Lucy,15764,92
Lucy,10672,166
Luella,-1,479
Luella,8344,637
Luella,3131,900
Luella,17639,871
Luella,7690,34
Luella,4167,715
Luella,-1,1049
Luella,3807,2063
Luella,6849,2374
Luella,5181,1982
Luella,10745,2095
Luella,4030,1847
Luella,10469,1969
Luella,6446,834
Luelle,459,490
Luelle,325,394
Luelle,1409,424
Luelle,292,1210
Luelle,674,655
Luelle,161,634
Luelle,540,399
Luelle,1090,522
Luelle,2801,797
Luelle,318,1349
Luelle,321,792
Luelle,290,410
Luelle,329,481
Luelle,300,1084
Luelle,466,707
Luelle,55,1708
Luelle,89,1024
Luelle,294,714
Luelle,298,301
Luelle,2083,594
Luelle,67,808
Luelle,257,508
Luelle,538,761
Luelle,311,763
Luelle,310,505
Luelle,302,595
Luelle,1246,1077
Luelle,288,1149
Luelle,155,489
Luelle,2521,756
Luelle,701,576
Luelle,1375,512
Luelle,-1,890
Luelle,2523,600
Luelle,229,1276
Luelle,908,688
Luisa,278,497
Luisa,2179,2209
Luisa,706,186
Luisa,1455,166
Luisa,306,195
Luisa,1369,429
Luisa,-1,8929
Luisa,475,8872
Luisa,982,373
Luisa,4130,590
Luisa,491,167
Luisa,2924,316
Luisa,11685,126
Luisa,466,90
Luisa,16995,62
Luisa,1412,731
Luisa,527,690
Luisa,1402,259
Luisa,11695,581
Luisa,918,542
Luisa,707,1436
Luisa,190,139
Luisa,5988,54
Luisa,724,74
Luisa,1449,126
Luisa,1974,179
Luisa,3084,431
Luisa,856,293
Luisa,562,578
Luisa,3754,698
Luisa,907,122
Luisa,2347,620
Luisa,2242,638
Luisa,412,282
Luisa,6078,3524
Lurette,362,1990
Lurette,706,3350
Lurette,1934,1512
Lurette,2346,1249
Lurette,316,1258
Lurette,903,4580
Lurette,207,2482
Lurette,1672,916
Lurette,333,1305
Lurette,1424,2201
Lurette,3488,1084
Lurette,1775,2400
Lurette,3110,1326
Lurette,4802,965
Lurette,12887,6839
Lurette,1398,17383
Lurette,182,2239
Lurette,517,1531
Lurette,439,28606
Lurette,538,1303
Lurette,932,1980
Lurette,190,915
Lurette,234,908
Lurette,10418,963
Lurette,614,1710
Lurette,173,1019
Lurette,3373,1113
Lurette,1545,2064
Lurette,1513,590
Lurette,220,1479
Lurette,3081,1022
Lurette,967,1970
Lurette,1044,4566
Lurette,1375,3042
Lurette,1145,1137
Lurette,198,5205
Lurette,221,976
Lurette,3747,1164
Lusa,3934,485
Lusa,2639,262
Lusa,13068,508
Lusa,202,630
Lusa,3012,466
Lusa,599,354
Lusa,11480,351
Lusa,13066,927
Lusa,11926,277
Lusa,3003,707
Lusa,717,405
Lusa,192,1068
Lusa,2629,793
Lusa,728,458
Lusa,1416,2089
Lusa,13070,274
Lusa,733,639
Lusa,1158,432
Lusa,1130,335
Lusa,13065,747
Lusa,190,515
Lusa,2636,382
Lusa,1414,1050
Lusa,8012,608
Lusa,163,371
Lusa,959,372
Lusa,13069,419
Lusa,434,846
Lusa,3777,381
Lusa,227,2964
Lusa,1515,246
Lusa,554,1864
Lusa,2424,511
Lusa,13071,458
Lusa,1901,387
Lusa,8311,394
Lusa,197,334
Lusa,7789,501
Lusa,4079,617
Lyda,15138,358
Lyda,1789,242
Lyda,3870,843
Lyda,306,209
Lyda,2738,340
Lyda,4609,185
Lyda,4047,442
Lyda,15143,209
Lyda,2478,311
Lyda,72,217
Lyda,727,457
Lyda,1341,2368
Lyda,1090,438
Lyda,15140,264
Lyda,4802,646
Lyda,441,325
Lyda,1398,265
Lyda,15137,382
Lyda,2524,468
Lyda,851,2878
Lyda,190,200
Lyda,5922,2357
Lyda,460,498
Lyda,14049,1900
Lyda,173,393
Lyda,1513,861
Lyda,3057,1303
Lyda,437,717
Lyda,198,264
Lyda,159,387
Lyda,1231,352
Lyda,229,1581
Lyda,1406,1387
Lyda,1109,287
Lyda,425,282
Lyda,3046,339
Lyda,10491,209
Lyda,15141,348
Lyda,15136,549
Lyda,15139,342
Lyda,1786,750
Lyda,15135,1082
Lydia,16119,780
Lydia,2312,906
Lydia,2301,1870
Lydia,2313,787
Lydia,7276,2574
Lydia,2323,553
Lydia,2308,1169
Lydia,2320,671
Lydia,2314,1102
Lydia,2337,532
Lydia,2333,694
Lydia,384,1293
Lydia,2335,463
Lydia,2327,734
Lydia,200,562
Lydia,2330,561
Lydia,-1,1407
Lydia,2309,983
Lydia,2303,1693
Lydia,2311,1127
Lydia,2334,530
Lydia,2326,633
Lydia,2340,484
Lydia,2315,1089
Lydia,2306,1180
Lydia,2316,841
Lydia,2321,628
Lydia,2302,1306
Lydia,2319,1088
Lydia,2318,985
Lydia,959,876
Lydia,154,1622
Lydia,-1,1026
Lydia,3582,4434
Lydia,2329,715
Lydia,2317,1101
Lydia,2298,4665
Lydia,2339,460
Lydia,3340,457
Lydia,2324,557
Lydia,1109,841
Lydia,2331,600
Lydia,2304,1735
Lydia,2310,1146
Lydia,2299,2261
Lydia,2322,928
Lydia,2332,648
Lydia,2307,1490
Lydia,2305,1196
Lydia,2338,537
Lydia,14051,2695
Lyndell,-1,2106
Lyndell,2258,1831
Lyndell,1185,1911
Lyndell,-1,1636
Lyndell,12026,2567
Lyndell,1455,2255
Lyndell,10359,1882
Lyndell,12586,1828
Lyndell,3592,1954
Lyndell,6320,1372
Lyndell,3107,1342
Lyndell,4328,2143
Lyndell,730,2760
Lyndell,3248,2565
Lyndell,17553,1811
Lyndell,12778,711
Lyndell,7386,35
Lyndell,644,2284
Lyndell,10434,166
Lyndell,14482,2448
Lyndell,-1,516
Lyndell,9128,2607
Lyndell,8963,239
Lyndell,12968,629
Lyndell,238,313
Lyndell,15743,1546
Lyndell,18052,1243
Lyndell,11827,608
Lyndell,1701,2630
Lyndell,15677,1780
Lyndell,8062,1104
Lyndell,5247,817
Lyndell,16444,907
Lyndell,6121,1845
Lyndell,894,2215
Lyndell,-1,2852
Lyndell,2035,640
Lyndell,-1,2334
Lyndell,13317,581
Lyndell,12779,158
Lyndell,13238,1927
Lyndell,10847,1996
Lyndell,9899,379
Lyndell,1500,2018
Lyndell,15255,836
Lyndell,5082,408
Lyndy,278,992
Lyndy,706,2223
Lyndy,199,1165
Lyndy,206,661
Lyndy,1369,815
Lyndy,212,706
Lyndy,195,563
Lyndy,512,965
Lyndy,13129,249
Lyndy,1965,1435
Lyndy,14122,1732
Lyndy,1547,2178
Lyndy,-1,2033
Lyndy,917,1387
Lyndy,1613,684
Lyndy,718,3346
Lyndy,300,1337
Lyndy,466,529
Lyndy,517,1030
Lyndy,9260,911
Lyndy,89,1899
Lyndy,1687,637
Lyndy,2083,746
Lyndy,67,529
Lyndy,7,2004
Lyndy,918,1124
Lyndy,8945,1574
Lyndy,-1,2574
Lyndy,209,941
Lyndy,7032,2162
Lyndy,233,2646
Lyndy,234,942
Lyndy,5752,391
Lyndy,188,1206
Lyndy,16598,656
Lyndy,3239,1203
Lyndy,13429,306
Lyndy,614,1202
Lyndy,5337,1640
Lyndy,226,1011
Lyndy,1513,1138
Lyndy,5287,2429
Lyndy,841,3338
Lyndy,1261,1200
Lyndy,2532,789
Lyndy,198,3014
Lyndy,344,3080
Lyndy,5667,1000
Lyndy,227,1270
Lyndy,857,2245
Lyndy,554,1300
Lyndy,964,876
Lyndy,2546,902
Lynea,4923,243
Lynea,7276,29
Lynea,12918,28
Lynea,1043,57
Lynea,289,189
Lynea,1042,28
Lynea,1459,1188
Lynea,912,391
Lynea,681,22
Lynea,12116,4731
Lynea,797,329
Lynea,9271,49
Lynea,793,832
Lynea,2446,109
Lynea,683,43
Lynea,458,1361
Lynea,329,1528
Lynea,300,1224
Lynea,466,1031
Lynea,2436,28
Lynea,5266,696
Lynea,1447,41
Lynea,89,154
Lynea,377,22
Lynea,1609,50
Lynea,14390,41
Lynea,461,7940
Lynea,9849,90
Lynea,685,70
Lynea,191,50
Lynea,691,0
Lynea,498,26
Lynea,4575,25
Lynea,686,73
Lynea,1602,34
Lynea,14389,111
Lynea,2982,40
Lynea,6217,119
Lynea,14386,431
Lynelle,1934,170
Lynelle,903,63
Lynelle,199,97
Lynelle,333,142
Lynelle,295,87
Lynelle,6732,250
Lynelle,3204,122
Lynelle,8162,201
Lynelle,306,45
Lynelle,3030,292
Lynelle,445,76
Lynelle,289,154
Lynelle,1409,68
Lynelle,5071,47
Lynelle,65,50
Lynelle,757,194
Lynelle,56,71
Lynelle,548,73
Lynelle,2829,57
Lynelle,689,146
Lynelle,2582,69
Lynelle,1090,67
Lynelle,3730,56
Lynelle,906,62
Lynelle,17236,162
Lynelle,88,61
Lynelle,9285,167
Lynelle,15511,51
Lynelle,1032,52
Lynelle,441,48
Lynelle,1398,78
Lynelle,458,117
Lynelle,18064,222
Lynelle,331,69
Lynelle,3201,42
Lynelle,300,81
Lynelle,228,181
Lynelle,89,322
Lynelle,377,53
Lynelle,157,40
Lynelle,5547,68
Lynelle,288,106
Lynelle,1375,122
Lynelle,-1,61
Lynelle,857,89
Lynelle,159,53
Lynelle,5918,108
Lynelle,2137,198
Lynelle,2242,144
Lynett,5546,194
Lynett,199,485
Lynett,2139,304
Lynett,2580,476
Lynett,195,989
Lynett,13451,1275
Lynett,3692,475
Lynett,615,334
Lynett,540,149
Lynett,689,161
Lynett,1090,306
Lynett,6229,165
Lynett,6222,590
Lynett,10256,180
Lynett,6225,240
Lynett,4385,313
Lynett,5439,283
Lynett,225,1181
Lynett,6224,328
Lynett,89,441
Lynett,2261,326
Lynett,1960,144
Lynett,2815,593
Lynett,2531,522
Lynett,2601,522
Lynett,1097,543
Lynett,173,523
Lynett,450,312
Lynett,1375,580
Lynett,2407,264
Lynett,4262,322
Lynett,6223,288
Lynett,159,641
Lynett,1231,366
Lynett,1048,337
Lynett,4118,1074
Lynett,3258,198
Lynett,429,846
Lynett,424,1606
Lynett,961,434
Lynett,-1,994
Lynett,6230,151
Lynette,486,142
Lynette,464,273
Lynette,1934,115
Lynette,903,655
Lynette,1455,119
Lynette,306,219
Lynette,289,760
Lynette,3200,277
Lynette,327,93
Lynette,342,116
Lynette,65,483
Lynette,97,281
Lynette,475,128
Lynette,320,272
Lynette,545,251
Lynette,679,337
Lynette,230,126
Lynette,525,159
Lynette,1032,201
Lynette,321,145
Lynette,3378,104
Lynette,331,961
Lynette,300,581
Lynette,466,540
Lynette,55,152
Lynette,89,1012
Lynette,298,759
Lynette,461,152
Lynette,484,124
Lynette,310,219
Lynette,1037,317
Lynette,498,114
Lynette,15915,167
Lynette,15521,778
Lynette,3057,209
Lynette,288,499
Lynette,349,152
Lynette,4837,88
Lynette,546,409
Lynette,11041,739
Lynette,412,109
Lynette,2598,133
Lynnette,6705,573
Lynnette,-1,194
Lynnette,6708,372
Lynnette,2135,175
Lynnette,5747,233
Lynnette,16850,537
Lynnette,9417,77
Lynnette,10120,62
Lynnette,9216,160
Lynnette,2841,244
Lynnette,17930,0
Lynnette,2489,256
Lynnette,1962,163
Lynnette,16327,205
Lynnette,7590,410
Lynnette,-1,477
Lynnette,1363,133
Lynnette,1813,46
Lynnette,-1,152
Lynnette,18442,73
Lynnette,11479,163
Lynnette,5448,573
Mab,722,818
Mab,1934,259
Mab,7432,352
Mab,199,301
Mab,207,573
Mab,3753,1180
Mab,-1,231
Mab,289,360
Mab,3706,485
Mab,6387,1832
Mab,4144,1792
Mab,4308,370
Mab,65,1421
Mab,7419,646
Mab,3871,1223
Mab,8253,1691
Mab,172,364
Mab,230,231
Mab,7321,355
Mab,184,857
Mab,2544,2195
Mab,182,279
Mab,1062,1182
Mab,2783,334
Mab,1470,1246
Mab,67,833
Mab,3351,599
Mab,1592,707
Mab,70,1242
Mab,222,1255
Mab,190,256
Mab,1505,998
Mab,533,769
Mab,191,534
Mab,302,611
Mab,3057,238
Mab,3676,659
Mab,2521,655
Mab,180,709
Mab,16756,1646
Mab,1375,373
Mab,535,252
Mab,962,512
Mab,3763,550
Mab,13232,360
Mab,1377,1232
Mab,229,1416
Mab,8674,234
Mab,221,2246
Mab,-1,1777
Mab,425,375
Mab,187,526
Mabel,-1,457
Mabel,15959,0
Mabel,203,0
Mabel,4609,35
Mabel,65,0
Mabel,71,517
Mabel,15951,0
Mabel,-1,92
Mabel,4037,68
Mabel,4385,29
Mabel,6915,303
Mabel,604,0
Mabel,15961,0
Mabel,-1,240
Mabel,1106,20
Mabel,154,0
Mabel,15954,0
Mabel,3057,0
Mabel,12773,0
Mabel,15947,62
Mabel,15956,0
Mabel,5030,0
Mabel,1798,0
Mabel,10387,334
Mabel,7390,0
Mabel,3046,321
Mabel,972,0
Mabel,11147,0
Mabel,3047,0
Mabel,4299,0
Mabel,4298,21
Mabel,15950,20
Mabel,15957,0
Mabel,5923,0
Mabel,15964,0
Mabel,4297,0
Mabel,13154,0
Mabel,15962,0
Mabel,15952,0
Mabel,15948,24
Mabel,15963,0
Maddalena,1185,271
Maddalena,199,456
Maddalena,813,634
Maddalena,6132,346
Maddalena,1755,526
Maddalena,2608,315
Maddalena,65,2037
Maddalena,4170,404
Maddalena,1151,456
Maddalena,14473,291
Maddalena,986,806
Maddalena,1045,853
Maddalena,7187,194
Maddalena,10002,731
Maddalena,225,328
Maddalena,182,1362
Maddalena,714,303
Maddalena,1766,326
Maddalena,439,1390
Maddalena,12957,474
Maddalena,3411,227
Maddalena,1761,303
Maddalena,8710,429
Maddalena,2531,362
Maddalena,190,504
Maddalena,15226,429
Maddalena,115,1534
Maddalena,6404,671
Maddalena,163,277
Maddalena,-1,1084
Maddalena,154,2014
Maddalena,1242,539
Maddalena,159,1257
Maddalena,1541,696
Maddalena,229,574
Maddalena,3468,375
Maddalena,429,1438
Maddalena,424,801
Maddalena,3026,340
Maddalena,511,483
Maddalena,2850,312
Maddalena,-1,1075
Maddalena,1239,268
Maddalena,17433,1261
Maddie,464,121
Maddie,544,372
Maddie,802,677
Maddie,3377,225
Maddie,1459,177
Maddie,6612,103
Maddie,292,549
Maddie,1659,281
Maddie,2984,481
Maddie,324,130
Maddie,4319,271
Maddie,304,93
Maddie,328,290
Maddie,681,265
Maddie,4561,122
Maddie,3822,463
Maddie,669,221
Maddie,1045,155
Maddie,1451,104
Maddie,679,142
Maddie,793,76
Maddie,7086,121
Maddie,12040,119
Maddie,321,285
Maddie,290,132
Maddie,458,866
Maddie,308,124
Maddie,300,559
Maddie,466,221
Maddie,332,126
Maddie,89,517
Maddie,461,545
Maddie,5198,0
Maddie,2080,70
Maddie,484,104
Maddie,-1,324
Maddie,5749,174
Maddie,288,296
Maddie,3393,458
Maddie,686,162
Maddie,701,93
Maddie,323,121
Maddie,680,242
Maddie,9856,538
Maddie,12039,176
Maddy,-1,1134
Maddy,-1,292
Maddy,10385,81
Maddy,7021,1559
Maddy,-1,48
Maddy,13478,109
Maddy,-1,1602
Maddy,2641,1436
Maddy,16046,78
Maddy,10374,956
Maddy,14908,1159
Maddy,-1,778
Maddy,13451,58
Maddy,-1,118
Maddy,4819,1504
Maddy,15452,1659
Maddy,6536,1646
Maddy,-1,1682
Maddy,7010,644
Maddy,10017,1136
Maddy,4605,430
Maddy,2555,378
Maddy,-1,462
Maddy,-1,532
Maddy,16247,1412
Maddy,497,1730
Maddy,4791,1007
Maddy,2960,318
Maddy,17799,238
Maddy,8239,360
Maddy,7454,595
Maddy,-1,108
Maddy,-1,394
Maddy,847,367
Maddy,704,1149
Maddy,1099,165
Maddy,-1,1209
Maddy,508,777
Maddy,3716,95
Maddy,18093,1620
Maddy,17797,1436
Maddy,17726,79
Madelene,816,1482
Madelene,5135,269
Madelene,1868,223
Madelene,4003,396
Madelene,6554,491
Madelene,15509,184
Madelene,10955,219
Madelene,813,290
Madelene,823,1179
Madelene,5134,551
Madelene,13123,898
Madelene,15506,152
Madelene,500,204
Madelene,6120,356
Madelene,15507,227
Madelene,15501,193
Madelene,4596,1030
Madelene,-1,1306
Madelene,15500,206
Madelene,1192,948
Madelene,16406,503
Madelene,15497,386
Madelene,213,1252
Madelene,15495,563
Madelene,15508,151
Madelene,-1,737
Madelene,10134,1293
Madelene,840,130
Madelene,15496,534
Madelene,15504,222
Madelene,15503,158
Madelene,5138,662
Madelene,5730,266
Madelene,2576,547
Madelene,4826,327
Madelene,1197,278
Madelene,15499,425
Madelene,6199,249
Madelene,15505,171
Madelene,2200,778
Madelene,2621,184
Madeline,18082,24
Madeline,18083,0
Madeline,423,57
Madeline,3797,0
Madeline,14304,0
Madeline,2608,0
Madeline,757,21
Madeline,18080,22
Madeline,632,0
Madeline,2829,44
Madeline,18088,0
Madeline,17898,20
Madeline,12410,0
Madeline,526,0
Madeline,4704,26
Madeline,2264,0
Madeline,1971,78
Madeline,17587,0
Madeline,3411,0
Madeline,914,63
Madeline,1632,48
Madeline,11071,0
Madeline,15345,0
Madeline,-1,47
Madeline,18086,0
Madeline,-1,56
Madeline,8671,55
Madeline,446,22
Madeline,3057,36
Madeline,2295,26
Madeline,17744,38
Madeline,4091,0
Madeline,697,0
Madeline,9677,55
Madeline,2407,87
Madeline,898,37
Madeline,962,0
Madeline,4196,0
Madeline,18085,0
Madeline,961,0
Madeline,17685,0
Madeline,3774,0
Madeline,7261,30
Madeline,15819,31
Madeline,18081,0
Madeline,425,20
Madeline,18087,0
Madeline,14221,27
Madeline,8965,0
Madge,903,710
Madge,207,1701
Madge,13832,314
Madge,3200,489
Madge,1424,684
Madge,56,444
Madge,2823,572
Madge,2277,719
Madge,16136,1483
Madge,4260,513
Madge,6539,530
Madge,430,366
Madge,547,330
Madge,228,735
Madge,1609,463
Madge,2572,943
Madge,15119,720
Madge,271,498
Madge,5515,273
Madge,233,738
Madge,533,296
Madge,7211,334
Madge,173,717
Madge,81,644
Madge,226,1312
Madge,154,1062
Madge,434,861
Madge,227,2061
Madge,1976,492
Madge,3408,1830
Madge,416,285
Madge,2708,277
Madge,15420,467
Madge,735,292
Madge,424,818
Madge,6785,328
Madge,1390,403
Madge,4079,414
Madge,1109,1924
Madge,425,545
Madlen,53,24
Madlen,199,40
Madlen,207,30
Madlen,210,31
Madlen,203,32
Madlen,3030,22
Madlen,7869,0
Madlen,2277,40
Madlen,1090,38
Madlen,7076,80
Madlen,16775,75
Madlen,8312,44
Madlen,441,29
Madlen,716,22
Madlen,3159,71
Madlen,228,31
Madlen,2029,30
Madlen,222,115
Madlen,190,27
Madlen,2121,32
Madlen,-1,137
Madlen,1106,27
Madlen,859,0
Madlen,81,0
Madlen,154,195
Madlen,1513,33
Madlen,220,22
Madlen,3993,0
Madlen,1504,31
Madlen,1976,142
Madlen,868,21
Madlen,1958,0
Madlen,3279,20
Madlen,229,0
Madlen,554,28
Madlen,429,25
Madlen,424,26
Madlen,863,27
Madlen,709,28
Madlen,1239,47
Madlen,3475,34
Madlen,425,33
Madlen,16034,117
Mady,464,23
Mady,903,47
Mady,207,50
Mady,455,133
Mady,196,136
Mady,306,0
Mady,12737,23
Mady,1764,35
Mady,6640,37
Mady,1779,21
Mady,327,0
Mady,292,20
Mady,6349,0
Mady,87,129
Mady,6642,23
Mady,97,95
Mady,-1,0
Mady,5745,43
Mady,1244,134
Mady,-1,31
Mady,320,30
Mady,679,111
Mady,525,22
Mady,11821,59
Mady,1613,0
Mady,89,123
Mady,298,50
Mady,1761,32
Mady,2184,20
Mady,2176,48
Mady,157,29
Mady,6638,200
Mady,1691,37
Mady,6639,86
Mady,1768,29
Mady,542,0
Mady,4087,23
Mady,4709,0
Mady,6643,20
Mady,701,22
Mady,227,35
Mady,857,24
Mady,546,28
Mady,4708,0
Mady,3747,35
Mag,455,0
Mag,196,0
Mag,295,0
Mag,3467,0
Mag,3465,0
Mag,3463,0
Mag,65,111
Mag,3464,0
Mag,2855,21
Mag,355,21
Mag,604,0
Mag,89,20
Mag,13813,237
Mag,538,0
Mag,190,26
Mag,3461,0
Mag,163,681
Mag,154,1041
Mag,220,0
Mag,3057,27
Mag,3466,0
Mag,3460,0
Mag,171,0
Mag,3469,0
Mag,1806,104
Mag,344,0
Mag,227,300
Mag,3458,23
Mag,159,0
Mag,1958,0
Mag,1515,0
Mag,1377,0
Mag,1512,212
Mag,735,0
Mag,436,144
Mag,961,29
Magda,1934,426
Magda,7691,6681
Magda,301,1855
Magda,333,453
Magda,295,10691
Magda,4617,3294
Magda,289,953
Magda,292,3500
Magda,314,1042
Magda,65,2129
Magda,204,504
Magda,3317,418
Magda,475,863
Magda,5130,233
Magda,679,1125
Magda,230,527
Magda,3171,630
Magda,4616,2921
Magda,1613,572
Magda,2051,359
Magda,329,1489
Magda,300,1390
Magda,547,1255
Magda,228,661
Magda,294,2873
Magda,-1,4866
Magda,257,1458
Magda,2176,791
Magda,1243,512
Magda,1055,705
Magda,234,938
Magda,8273,9202
Magda,1507,501
Magda,691,620
Magda,3371,538
Magda,18205,4976
Magda,154,1130
Magda,220,703
Magda,701,477
Magda,2526,1420
Magda,229,461
Magda,468,1408
Magda,1376,1211
Magda,518,413
Magdalen,5347,144
Magdalen,5507,109
Magdalen,5524,69
Magdalen,5495,108
Magdalen,1288,463
Magdalen,10983,105
Magdalen,5513,91
Magdalen,5342,92
Magdalen,5506,79
Magdalen,5496,144
Magdalen,5512,75
Magdalen,5511,63
Magdalen,5493,204
Magdalen,5073,78
Magdalen,5327,90
Magdalen,5491,476
Magdalen,5516,88
Magdalen,5521,76
Magdalen,70,85
Magdalen,5518,83
Magdalen,5515,69
Magdalen,5510,106
Magdalen,5501,130
Magdalen,10528,115
Magdalen,5509,102
Magdalen,7929,320
Magdalen,9907,316
Magdalen,-1,220
Magdalen,5523,64
Magdalen,5499,89
Magdalen,1226,192
Magdalen,5520,88
Magdalen,10851,275
Magdalen,5494,202
Magdalen,5500,107
Magdalen,5503,70
Magdalen,16938,240
Magdalen,57,117
Magdalen,-1,168
Magdalen,5492,243
Magdalen,4725,153
Magdalen,5519,64
Magdalen,-1,173
Magdalen,1255,73
Magdalen,5348,69
Magdalen,5508,100
Magdalene,12489,775
Magdalene,3882,496
Magdalene,283,540
Magdalene,17227,1206
Magdalene,15778,861
Magdalene,17615,530
Magdalene,9908,349
Magdalene,18355,274
Magdalene,2449,882
Magdalene,202,222
Magdalene,2976,1058
Magdalene,15534,31
Magdalene,-1,933
Magdalene,-1,814
Magdalene,14608,147
Magdalene,15572,72
Magdalene,7314,221
Magdalene,13656,784
Magdalene,13076,188
Magdalene,7100,187
Magdalene,15896,128
Magdalene,14925,1183
Magdalene,9910,30
Magdalene,2392,541
Magdalene,3263,161
Magdalene,11520,608
Magdalene,13594,1143
Magdalene,12157,145
Magdalene,11640,539
Magdalene,6934,107
Magdalene,1803,37
Magdalene,15311,889
Magdalene,3041,970
Magdalene,4880,661
Magdalene,-1,574
Magdalene,15424,287
Magdalene,9334,126
Magdalene,-1,1050
Magdalene,7941,1093
Magdalene,5635,155
Magdalene,10181,458
Magdalene,13154,628
Maggee,472,86
Maggee,2794,298
Maggee,821,285
Maggee,1344,396
Maggee,1527,364
Maggee,726,666
Maggee,1525,257
Maggee,12,159
Maggee,710,195
Maggee,3238,890
Maggee,1522,113
Maggee,978,154
Maggee,1870,89
Maggee,920,347
Maggee,5485,196
Maggee,3637,341
Maggee,837,297
Maggee,1364,93
Maggee,2380,209
Maggee,1356,203
Maggee,503,118
Maggee,8598,198
Maggee,2746,179
Maggee,2744,323
Maggee,918,2723
Maggee,707,46511
Maggee,1360,211
Maggee,8600,141
Maggee,843,397
Maggee,7930,201
Maggee,8254,159
Maggee,1357,131
Maggee,1274,186
Maggee,2595,210
Maggee,841,1293
Maggee,1044,135
Maggee,3719,170
Maggee,947,304
Maggee,1526,213
Maggee,2379,263
Maggee,8599,152
Maggi,362,306
Maggi,4923,477
Maggi,1684,127
Maggi,325,1462
Maggi,10059,319
Maggi,289,3105
Maggi,1438,163
Maggi,1459,1435
Maggi,912,647
Maggi,2395,494
Maggi,292,534
Maggi,10062,190
Maggi,-1,1705
Maggi,318,453
Maggi,10057,580
Maggi,3905,169
Maggi,305,155
Maggi,300,1010
Maggi,291,457
Maggi,4817,243
Maggi,89,864
Maggi,10061,227
Maggi,377,136
Maggi,10060,185
Maggi,3063,2087
Maggi,8756,130
Maggi,461,297
Maggi,190,336
Maggi,9654,500
Maggi,691,139
Maggi,8372,496
Maggi,288,405
Maggi,5746,329
Maggi,686,327
Maggi,701,294
Maggi,344,2344
Maggi,635,711
Maggi,349,1083
Maggi,323,247
Maggi,6687,1866
Maggi,18711,2389
Maggi,961,2149
Maggi,16309,2371
Maible,486,587
Maible,464,13109
Maible,11576,2160
Maible,333,894
Maible,1455,3086
Maible,295,3974
Maible,306,2824
Maible,8991,15004
Maible,289,21291
Maible,386,585
Maible,352,850
Maible,1576,3020
Maible,674,904
Maible,328,1328
Maible,11577,1552
Maible,3020,6191
Maible,11119,9018
Maible,161,4591
Maible,1441,2589
Maible,545,500
Maible,679,6991
Maible,11578,779
Maible,-1,7113
Maible,14644,19366
Maible,458,1085
Maible,329,1098
Maible,331,3309
Maible,300,8210
Maible,466,1149
Maible,317,513
Maible,547,582
Maible,502,919
Maible,1470,3880
Maible,377,3221
Maible,7013,13123
Maible,67,6732
Maible,3123,620
Maible,191,924
Maible,302,2429
Maible,1449,4338
Maible,288,21236
Maible,701,3653
Maible,371,2578
Maible,344,633
Maible,7979,18545
Maible,907,713
Maible,-1,7074
Maible,9684,1838
Mair,472,156
Mair,1118,254
Mair,706,182
Mair,1091,309
Mair,2346,875
Mair,7448,154
Mair,726,1228
Mair,199,178
Mair,207,582
Mair,333,471
Mair,1854,1290
Mair,8136,1327
Mair,512,338
Mair,14193,204
Mair,920,158
Mair,955,237
Mair,378,781
Mair,2959,108
Mair,499,1717
Mair,982,778
Mair,230,644
Mair,525,192
Mair,1116,1326
Mair,228,338
Mair,489,212
Mair,157,159
Mair,190,746
Mair,930,1599
Mair,234,755
Mair,534,826
Mair,497,217
Mair,7862,131
Mair,959,1356
Mair,1974,323
Mair,1852,188
Mair,4428,482
Mair,4262,2240
Mair,3763,214
Mair,10380,54
Mair,2843,666
Mair,14192,532
Mair,518,1136
